filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,Genre (English),"Lat, Lon"
rasatv1_057.mp4,۱۳۹۰/۰۶/۰۲,8/24/11,2011-08-24,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers, speeches by Hussein-Ali Montazeri, Dr. Ali Shariati, and Hassan Farashtian.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد دعای رمضان، سخنان حسینعلی منتظری، دکتر علی شریعتی و حسن فرشتیان میباشیم.,RASA TV ,تلویزیون رسا,Hussein-Ali Montazeri / Ali Shariati / Hassan Farashtian,حسینعلی منتظری / علی شریعتی / حسن فرشتیان,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_058.mp4,۱۳۹۰/۰۶/۰۳,8/25/11,2011-08-25,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers and speeches by Hussein-Ali Montazeri and Hassan Farashtian.,این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد دعای رمضان، سخنان حسین علی منتظری و حسن فرشتیان میباشیم.,RASA TV ,تلویزیون رسا,Hussein-Ali Montazeri / Hassan Farashtian,حسینعلی منتظری / حسن فرشتیان,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_059.mp4,۱۳۹۰/۰۶/۰۵,8/27/11,2011-08-27,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers, Hussein-Ali Montazeri’s speech, Dr. Ali Shariati’s speech, Mohsen Kadivar’s speech, and a song by Rastak Band.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد دعای رمضان، سخنان حسین علی منتظری، دکتر علی شریعتی، محسن کدیور، و ترانه ای توسط گروه رستاک میباشیم.,RASA TV ,تلویزیون رسا,Hussein-Ali Montazeri / Ali Shariati / Mohsen Kadivar,حسینعلی منتظری / علی شریعتی / محسن کدیور,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_060.mp4,۱۳۹۰/۰۶/۰۶,8/28/11,2011-08-28,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers, a song by Hamidreza Nourbakhsh, and speeches by Hussein-Ali Montazeri’s, Imam Mousa Sadr, and Javad Akbarin.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد دعای رمضان، ترانه از حمیدرضا نوربخش و سخنان حسین علی منتظری، امام موسی صدر و محمد جواد اکبرین میباشیم.,RASA TV ,تلویزیون رسا,Hussein-Ali Montazeri / Musa al-Sadr / Mohammad Javad Akbarin,حسینعلی منتظری / سید موسی صدر / محمد جواد اکبرین,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_061.mp4,۱۳۹۰/۰۵/۲۴,8/15/11,2011-08-15,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers, a song by Rastak Band, and speeches by Dr. Ali Shariati and Hassan Yousefi Ashkouri.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد دعای رمضان، سخنان دکتر علی شریعتی و حسن یوسفی اشکوری میباشیم.,RASA TV ,تلویزیون رسا,Ali Shariati / Hassan Yousefi Shakouri,علی شریعتی / حسن یوسفی شکوری,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_062.mp4,۱۳۹۰/۰۶/۰۸,8/30/11,2011-08-30,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers, a song by Ehsan Khaje Amiri, and speeches by Dr. Ali Shariati, Hussein-Ali Montazeri and Javad Akbarin.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد دعای رمضان، ترانه از احسان خواجه امیری و سخنرانی دکتر علی شریعتی، حسینعلی منتظری، و محمد جواد اکبرین میباشیم.,RASA TV ,تلویزیون رسا,Ali Shariati / Hussein-Ali Montazeri / Mohammad Javad Akbarin,علی شریعتی / حسینعلی منتظری / محمد جواد اکبرین,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_063.mp4,۱۳۹۰/۰۵/۱۵,8/6/11,2011-08-06,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This video is a RASA TV special program for the month of Ramadan. This program includes Hassan Farashtian’s speech and a song by Rastak Band.,این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد سخنان حسن فرشتیان و ترانه از گروه رستاک میباشیم.,RASA TV ,تلویزیون رسا,Hassan Farashtian,حسن فرشتیان,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_064.mp4,۱۳۹۰/۰۵/۱۷,8/8/11,2011-08-08,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers and Hussein-Ali Montazeri’s speech.,این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد دعای رمضان و سخنان حسین علی منتظری میباشیم.,RASA TV ,تلویزیون رسا,Hussein-Ali Montazeri,حسینعلی منتظری,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_065.mp4,۱۳۹۰/۰۵/۱۷,8/8/11,2011-08-08,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes a song by Homayoun Shajarian, highlights of Dr. Ali Shariati’s speech and Mohammad Javad Akbarin’s speech.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد ترانه از همایون شجریان و سخنرانی دکتر علی شریعتی و محمد جواد اکبرین میباشیم.,RASA TV ,تلویزیون رسا,Ali Shariati / Mohammad Javad Akbarin,علی شریعتی / محمد جواد اکبرین,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_066.mp4,۱۳۹۰/۰۵/۱۸,8/9/11,2011-08-09,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers, highlights of Dr. Ali Shariati’s speech, and Hussein-Ali Montazeri’s speech.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد دعای رمضان، سخنان دکتر علی شریعتی و حسینعلی منتظری میباشیم.,RASA TV ,تلویزیون رسا,Ali Shariati / Hussein-Ali Montazeri,علی شریعتی / حسینعلی منتظری,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_067.mp4,۱۳۹۰/۰۵/۱۸,8/9/11,2011-08-09,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers and a speech by Hassan Yousefi Ashkouri.,این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. در این برنامه شاهد دعای رمضان و سخنان حسن یوسفی اشکوری میباشیم.,RASA TV ,تلویزیون رسا,Hassan Yousefi Ashkouri,حسن یوسفی اشکوری,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_068.mp4,۱۳۹۰/۰۶/۰۱,8/23/11,2011-08-23,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This is video is a RASA TV special program on Shab-e-Qadr. Shab-e-Qadr is one of the odd nights of the last ten days of Ramadan. Shab-e-Qadr is believed to be the night when the first verses of the Quran were revealed to Prophet Mohammad.,این ویدیو به ویژه برنامهٔ تلویزیون رسا پیرامون شبِ قدر اختصاص داده شده است.,RASA TV ,تلویزیون رسا,,,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_069.mp4,۱۳۹۰/۰۵/۳۱,8/22/11,2011-08-22,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This is video is a RASA TV special program on Shab-e-Qadr. Shab-e-Qadr is one of the odd nights of the last ten days of Ramadan. Shab-e-Qadr is believed to be the night when the first verses of the Quran were revealed to Prophet Mohammad. This program includes a speech by Dr. Soleymani.,این ویدیو به ویژه برنامهٔ تلویزیون رسا پیرامون شبِ قدر اختصاص داده شده است.,RASA TV ,تلویزیون رسا,,,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_070.mp4,۱۳۹۰/۰۵/۳۱,8/22/11,2011-08-22,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This is video is a RASA TV special program on Shab-e-Qadr. Shab-e-Qadr is one of the odd nights of the last ten days of Ramadan. Shab-e-Qadr is believed to be the night when the first verses of the Quran were revealed to Prophet Mohammad. This program includes a speech by Dr. Soleymani.,این ویدیو به ویژه برنامهٔ تلویزیون رسا پیرامون شبِ قدر اختصاص داده شده است.,RASA TV ,تلویزیون رسا,,,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_071.mp4,۱۳۹۰/۰۵/۳۱,8/22/11,2011-08-22,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This is video is a RASA TV special program on Shab-e-Qadr. Shab-e-Qadr is one of the odd nights of the last ten days of Ramadan. Shab-e-Qadr is believed to be the night when the first verses of the Quran were revealed to Prophet Mohammad. This program includes a speech by Dr. Soleymani.,این ویدیو به ویژه برنامهٔ تلویزیون رسا پیرامون شبِ قدر اختصاص داده شده است.,RASA TV ,تلویزیون رسا,,,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_072.mp4,۱۳۹۰/۰۵/۲۹,8/20/11,2011-08-20,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This is video is RASA TV special program on Shab-e-Qadr. Shab-e-Qadr is one of the odd nights of the last ten days of Ramadan. Shab-e-Qadr is believed to be the night when the first verses of the Quran were revealed to Prophet Mohammad. This program includes Shab-e-Qadr’s prayers and a speech by Ayatollah Amjad.,این ویدیو به ویژه برنامهٔ تلویزیون رسا پیرامون شبِ قدر اختصاص داده شده است.,RASA TV ,تلویزیون رسا,,,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_073.mp4,۱۳۹۰/۰۵/۳۰,8/21/11,2011-08-21,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This is video is RASA TV special program on Shab-e-Qadr. Shab-e-Qadr is one of the odd nights of the last ten days of Ramadan. Shab-e-Qadr is believed to be the night when the first verses of the Quran were revealed to Prophet Mohammad. This program includes Shab-e-Qadr’s prayers and a speech by Ayatollah Amjad.,این ویدیو به ویژه برنامهٔ تلویزیون رسا پیرامون شبِ قدر اختصاص داده شده است.,RASA TV ,تلویزیون رسا,,,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_074.mp4,۱۳۹۰/۰۵/۲۱,8/12/11,2011-08-12,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes a song by Rasam band, Mohsen Kadivar’s speech, and Mohammad Javad Akbarin’s speech.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. این برنامه شامل ترانه از گروه رسام، سخنرانی محسن کدیور و محمد جواد اکبرین میباشیم.,RASA TV ,تلویزیون رسا,Mohsen Kadivar / Mohammad Javad Akbarin,محسن کدیور / محمد جواد اکبرین,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_075.mp4,۱۳۹۰/۰۵/۲۱,8/12/11,2011-08-12,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers, Iftar prayers, highlights of Dr. Ali Shariati’s speech, and Hussein-Ali Montazeri’s speech.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. این برنامه شامل دعای رمضان، دعای افطار، سخنان دکتر علی شریعتی و حسینعلی منتظری میباشیم.,RASA TV ,تلویزیون رسا,Ali Shariati / Hussein-Ali Montazeri,علی شریعتی / حسینعلی منتظری,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_076.mp4,۱۳۹۰/۰۵/۱۴,8/5/11,2011-08-05,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This video is a RASA TV special program for the month of Ramadan. This program includes a speech by Mohammad Javad Akbarin and a song by Kamkars.,این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. این برنامه شامل سخنان محمد جواد اکبرین و ترانه از کامکارها میباشیم.,RASA TV ,تلویزیون رسا,Mohammad Javad Akbarin,محمد جواد اکبرین,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_077.mp4,۱۳۹۰/۰۵/۱۵,8/6/11,2011-08-06,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers, highlights of Dr. Ali Shariati’s speech, and Hossein Zamani’s speech.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. این برنامه شامل دعای رمضان، فرازی از سخنان دکتر علی شریعتی و حسین زمانی میباشیم.,RASA TV ,تلویزیون رسا,Ali Shariati / Hossein Zamani,علی شریعتی / حسین زمانی,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_078.mp4,۱۳۹۰/۰۵/۱۶,8/7/11,2011-08-07,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,"This video is a RASA TV special program for the month of Ramadan. This program includes Ramadan prayers, highlights of Dr. Ali Shariati’s speech, Hussein-Ali Montazeri’s speech, and highlights of Ayatollah Taleghani’s speech.",این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. این برنامه شامل دعای رمضان، فرازی از سخنان دکتر علی شریعتی، حسینعلی منتظری و آیت الله طالقانی میباشیم.,RASA TV ,تلویزیون رسا,Ali Shariati / Hussein-Ali Montazeri / Mahmoud Taleghani,علی شریعتی / حسینعلی منتظری / محمود طالقانی,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_079.mp4,۱۳۹۰/۰۵/۱۶,8/7/11,2011-08-07,,,Kuala Lumpur ,کوالا لامپور,Malaysia,مالزی,This video is a RASA TV special program for the month of Ramadan. This program includes a speech by Hassan Yousefi Ashkouri and a song by Homayoun Shajarian.,این ویدیو به ویژه برنامه تلویزیون رسا به مناسبت ماه مبارک رمضان اختصاص داده شده است. این برنامه شامل سخنان حسن یوسفی اشکوری و ترانه از همایون شجریان میباشیم.,RASA TV ,تلویزیون رسا,Hassan Yousefi Ashkouri,حسن یوسفی اشکوری,Ramadan Special,ویژه ماه مبارک رمضان,moving image,Television programs,"3.1333,101.6833"
rasatv1_080.mp4,۱۳۸۹/۰۹/۰۶,12/7/10,2010-12-07,,,Tehran,تهران,Iran,ایران,RASA TV report on the increasing rate of HIV prevalence in Iran.,این ویدیو به گزارش تلویزیون رسا از افزایش تعداد مبتلایان به بیماری ایدز در ایران اختصاص داده شده است.,RASA TV ,تلویزیون رسا,,,Rate of HIV Prevalence in Iran,سرعت افزایش بیماری ایدز در ایران,moving image,Television programs,"35.68919, 51.38897"
rasatv1_081.mp4,۱۳۸۹/۰۷/۱۱,10/3/10,2010-10-03,,,Tehran,تهران,Iran,ایران,RASA TV report on the fall in Iran’s currency value and the increase in gold price.,این ویدیو به گزارش تلویزیون رسا از سقوط ارزش ارز ایران و افزایش قیمت طلا اختصاص داده شده است.,RASA TV ,تلویزیون رسا,,,Report on Iran’s Currency Value,گزارش از ارزش ارز ایران,moving image,Television programs,"35.68919, 51.38897"
rasatv1_082.mp4,۱۳۸۹/۱۰/۲۹,1/19/11,2011-01-19,,,Tehran,تهران,Iran,ایران,RASA TV report on the infection of Bushehr Nuclear Power Plant computers by Stuxnet virus.,این ویدیو به گزارش تلویزیون رسا پیرامون نفوذ اینترنتی ویروس استاکس نت به رایانه های نیروگاه هسته ای بوشهر اختصاص دارد.,RASA TV ,تلویزیون رسا,,,Infection of Bushehr Nuclear Power Plant Computers,نفوذ اینترنتی ویروس به رایانه,moving image,Television programs,"35.68919, 51.38897"
rasatv1_083.mp4,۱۳۹۰/۰۱/۱۲,4/1/11,2011-04-01,,,Tehran,تهران,Iran,ایران,Green Phoenix is a documentary about the Iranian 2009 presidential election and the election aftermath.,مستند ققنوس سبز پیرامون انتخابات ریاست جمهوری سال ۱۳۸۸ و وقایع بعد از انتخابات اختصاص داده شده است.,RASA TV ,تلویزیون رسا,,,Green Phoenix Documentary,مستند ققنوس سبز,moving image,Television programs,"35.68919, 51.38897"
rasatv1_084.mp4,۱۳۹۰/۱۱/۱۹,2/8/12,2012-02-08,,,Tehran,تهران,Iran,ایران,"Iranian opposition leaders Mir Hossein Mousavi and Mehdi Karroubi, and their wives, were placed under house arrest by security forces on February 14, 2011.",در تاریخ ۲۵ بهمن ۱۳۸۹ رهبران سياسى منتقد حکومت ايران، مير حسين موسوى، مهدى کروبى، و همسرانشان در فقدان کامل هر گونه پروسه قضائى در حبس خانگى گرفتار بوده اند. این گزارش به این جریانات اختصاص دارد.,RASA TV ,تلویزیون رسا,Mir-Hossein Mousavi / Mehdi Karroubi / Zahra Rahnavard ,میرحسین موسوی / مهدی کروبی / زهرا رهنورد,House Arrest of the Iranian opposition Leaders,حبس خانگى رهبران سياسى منتقد حکومت ايران,moving image,Television programs,"35.68919, 51.38897"